metric_id,vel_id,score_all_ssr_ajust,score_ajust_esatis_region,score_accueil_ssr_ajust,score_pec_ssr_ajust,score_lieu_ssr_ajust,score_repas_ssr_ajust,score_sortie_ssr_ajust,classement,evolution,participation,depot,annee,date_created,source
26789ab3-0860-4f1e-9855-04f5d06fec6a,13456917-0d4f-4ff8-99cc-3fee902857b0,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
26789ab3-0860-4f1e-9855-04f5d06fec6a,147f739d-855d-46e9-8ceb-3b5d0098d79e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f37a87cc-795e-46fc-b503-3d05ca799af8,19c350ed-ae15-45cf-bcd7-f308cac8f4de,76.91,75.74,83.52,79.77,75.56,72.6,68.77,A,Stable,Obligatoire,Oui,2024,,IQSS
f37a87cc-795e-46fc-b503-3d05ca799af8,b6a96aec-f960-4f2e-835a-2a9a68e493ac,76.91,75.74,83.52,79.77,75.56,72.6,68.77,A,Stable,Obligatoire,Oui,2024,,IQSS
bfa97202-2295-4941-9550-b564fe412f5c,4c1a5a1f-ec3b-4ca4-8e98-745e0b77a965,77.45,75.74,87.23,79.08,76.52,77.12,68.55,A,Amélioration,Obligatoire,Oui,2024,,IQSS
bfa97202-2295-4941-9550-b564fe412f5c,aae35dfa-d6e3-4056-a4ca-c77412c4370e,77.45,75.74,87.23,79.08,76.52,77.12,68.55,A,Amélioration,Obligatoire,Oui,2024,,IQSS
5844f0fb-a281-45a5-b9c0-8356f454a266,766975a5-c8b8-4d62-a348-477932578275,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
5844f0fb-a281-45a5-b9c0-8356f454a266,d7140a2b-a656-42b6-b0cf-c46c4aa5c146,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
a60f57d1-6d27-4630-9d69-1483fb57ccf2,86c6eec7-e335-413d-9720-3176d370998c,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
a60f57d1-6d27-4630-9d69-1483fb57ccf2,235fb63b-5492-48fc-bd75-1f45dea68867,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
ab6e8dcd-681d-446d-9896-99b575332fbf,0ef006fa-569c-45f3-9f97-f0e41264378d,80.85,76.05,90.6,84.32,83.42,69.93,69.69,A,Amélioration,Obligatoire,Oui,2024,,IQSS
ab6e8dcd-681d-446d-9896-99b575332fbf,84209328-21f1-442b-922d-5f1c39ecf8db,80.85,76.05,90.6,84.32,83.42,69.93,69.69,A,Amélioration,Obligatoire,Oui,2024,,IQSS
2f26a0b8-80fa-43c4-8dea-460cb41d11c2,b3c5e193-fa5c-472b-853c-5ec25eadb5f7,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
2f26a0b8-80fa-43c4-8dea-460cb41d11c2,9d13331c-8fd0-41ef-9228-83951ca8e8a1,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
fdd7312b-1e15-4f6f-b21b-a0e66e6a12ae,9a26960c-88f3-4d70-b04b-cfb8375963f4,73.31,76.05,79.27,78.46,70.95,57.31,67.97,B,Amélioration,Obligatoire,Oui,2024,,IQSS
fdd7312b-1e15-4f6f-b21b-a0e66e6a12ae,eddb72c9-b33a-4d15-b10f-91e747bbe4b3,73.31,76.05,79.27,78.46,70.95,57.31,67.97,B,Amélioration,Obligatoire,Oui,2024,,IQSS
30e641b4-8952-4b93-ac0a-d04d472e04fa,f35ffb4e-d0c6-44f5-b270-7934ced45189,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
30e641b4-8952-4b93-ac0a-d04d472e04fa,4640958d-7e8e-431a-bd74-0a2aae44a9d4,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
12efc954-95e2-4ca7-9b48-ba3cc480f6b7,ff151a0e-2771-4897-b10f-e6d85ec37ce6,77.23,76.05,83.54,79.66,78.21,66.52,73.32,A,Stable,Obligatoire,Oui,2024,,IQSS
12efc954-95e2-4ca7-9b48-ba3cc480f6b7,02f8bc15-d93a-4289-8f63-5485e1a3fe83,77.23,76.05,83.54,79.66,78.21,66.52,73.32,A,Stable,Obligatoire,Oui,2024,,IQSS
cff335fd-7663-4e9d-959c-1a086540840b,e3d2d6d5-3d12-485d-a65c-ddc829588fcb,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
cff335fd-7663-4e9d-959c-1a086540840b,94bd7e6e-c9ee-47cc-a5e7-3e96f9c84da7,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
0b775095-b3f3-4b94-a8ac-2170fe486614,7223c0ba-cdfa-4a2e-b8e5-809c71822297,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
0b775095-b3f3-4b94-a8ac-2170fe486614,fba48d1f-f3d6-4930-a140-edb6a05a9d26,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f6a636c3-06e1-45e0-ab5e-15be75b501e0,8e3c69c4-4253-4aa1-980a-b03a8c4dda41,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
f6a636c3-06e1-45e0-ab5e-15be75b501e0,b5d23465-9104-4210-a91b-f0e49cd1d4d9,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
29330a9f-8e9a-457a-8c0c-c016dfc3dda5,42178424-3e06-4a1e-95f6-4ba8f4f60a21,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
29330a9f-8e9a-457a-8c0c-c016dfc3dda5,66886093-4733-437a-a959-6eadf252bd4f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
5089ef91-cec5-4241-b5c2-dd7709fcf6fc,3d8a8884-bb9b-42ef-b662-5d355b721008,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
5089ef91-cec5-4241-b5c2-dd7709fcf6fc,04418318-92b2-411a-82eb-f4cae8606f3b,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d4bbd7c0-d62c-44b4-83c0-61121e1132e2,9a7154d0-ca21-4290-97c2-79ec1974d73e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d4bbd7c0-d62c-44b4-83c0-61121e1132e2,83025e93-5774-42cc-b362-7f2ec7725f5a,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
ffff9d56-ab4e-4f14-a975-1a6f8656ec61,b725b045-9352-4e25-a7c1-2cbda7cadca5,73.73,76.05,79.51,77.2,72.81,70.53,63.55,B,Amélioration,Obligatoire,Oui,2024,,IQSS
ffff9d56-ab4e-4f14-a975-1a6f8656ec61,3dda7c65-788a-443c-9db8-5e27484ae79d,73.73,76.05,79.51,77.2,72.81,70.53,63.55,B,Amélioration,Obligatoire,Oui,2024,,IQSS
00a94ccd-9a02-4296-8d5a-331ad55be8ef,ef5399cc-726f-4a05-842b-fd210896f1d4,,,,,,,,NV,,Obligatoire,Oui,2024,,IQSS
00a94ccd-9a02-4296-8d5a-331ad55be8ef,caa11321-6245-4b0e-9b16-4f7e8e97642d,,,,,,,,NV,,Obligatoire,Oui,2024,,IQSS
3da99a28-5598-455b-b720-de0666c6a9fd,344f0507-2231-42a2-9d5c-f7e3cd882331,81.67,76.05,87.8,86.39,75.35,72.69,77.4,A,Stable,Obligatoire,Oui,2024,,IQSS
3da99a28-5598-455b-b720-de0666c6a9fd,88d3d417-5f0f-4838-98dc-6042b2b26cda,81.67,76.05,87.8,86.39,75.35,72.69,77.4,A,Stable,Obligatoire,Oui,2024,,IQSS
0019d122-0e7d-4af9-824a-629cf983bf25,4dd4ec88-366f-4278-9e80-876877be24bf,72.15,76.05,76.69,73.92,78.35,61.64,64.41,C,Diminution,Facultatif,Oui,2024,,IQSS
0019d122-0e7d-4af9-824a-629cf983bf25,7c122b77-43ba-4105-a84c-831b9d3685f6,72.15,76.05,76.69,73.92,78.35,61.64,64.41,C,Diminution,Facultatif,Oui,2024,,IQSS
6142cbe1-df0a-418d-8bad-b7d91c71a402,1ccdb046-caa4-4e3b-9e92-cd23594bf834,76.8,76.05,86.29,79.81,77.35,67.3,67.36,A,Amélioration,Facultatif,Oui,2024,,IQSS
6142cbe1-df0a-418d-8bad-b7d91c71a402,94a6039f-ce6e-4129-ad47-5dd4aa2ab18d,76.8,76.05,86.29,79.81,77.35,67.3,67.36,A,Amélioration,Facultatif,Oui,2024,,IQSS
47ac428e-f2a9-480e-aee4-551290aa5e06,8e7dc68d-2f44-4df2-9da8-a4e81ff8d3ae,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
47ac428e-f2a9-480e-aee4-551290aa5e06,c306d947-d6f4-42de-92bf-399d04334030,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
295618c4-9daf-4864-be30-ec53b4b784f2,6d35ded4-22df-484d-8b91-883b0c3ff65a,78.12,76.05,83.03,81.12,77.35,72.01,71.4,A,Stable,Obligatoire,Oui,2024,,IQSS
295618c4-9daf-4864-be30-ec53b4b784f2,4d757403-f1f6-4c11-a2b1-a38f2f28f853,78.12,76.05,83.03,81.12,77.35,72.01,71.4,A,Stable,Obligatoire,Oui,2024,,IQSS
b5fabb4b-5309-4d23-ab77-bd1c16c51651,e9da61f9-dc3d-48f4-9ef2-b4368366b82f,80.07,76.05,85.81,81.41,86.37,72.26,71.64,A,Non calculable,Facultatif,Oui,2024,,IQSS
b5fabb4b-5309-4d23-ab77-bd1c16c51651,2ebedaee-bb64-4237-ad74-f7e1ec8947f3,80.07,76.05,85.81,81.41,86.37,72.26,71.64,A,Non calculable,Facultatif,Oui,2024,,IQSS
fe48095b-189c-4583-b79e-f0f8139de782,3775f638-473d-428a-b770-b99717abdcd8,73.19,76.05,77.63,74.09,79.45,60.17,70.0,B,Non calculable,Facultatif,Oui,2024,,IQSS
fe48095b-189c-4583-b79e-f0f8139de782,0238ea35-3ed3-4fb4-a2cd-3c55988730e9,73.19,76.05,77.63,74.09,79.45,60.17,70.0,B,Non calculable,Facultatif,Oui,2024,,IQSS
129b292b-abdf-4117-8ca1-a0199ca2718f,47f0bfd1-8730-409b-ab02-7b079eceb0c2,72.29,76.05,78.36,76.91,72.43,57.48,64.92,C,Stable,Obligatoire,Oui,2024,,IQSS
129b292b-abdf-4117-8ca1-a0199ca2718f,61576b9a-f392-4cae-aa1f-3e0506fbcf21,72.29,76.05,78.36,76.91,72.43,57.48,64.92,C,Stable,Obligatoire,Oui,2024,,IQSS
a77b4b7a-5630-488d-ab87-024b28b6e639,18872e6d-f224-4e8e-81e0-ba5c2cf66fdf,70.44,76.05,75.6,74.56,71.56,52.14,65.73,C,Amélioration,Obligatoire,Oui,2024,,IQSS
a77b4b7a-5630-488d-ab87-024b28b6e639,06e05f18-0871-429f-b729-e84619103ff4,70.44,76.05,75.6,74.56,71.56,52.14,65.73,C,Amélioration,Obligatoire,Oui,2024,,IQSS
00428390-267b-476b-9708-38085d1aa518,5da4cf62-ecd4-45ef-81d5-b218906a1682,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
00428390-267b-476b-9708-38085d1aa518,082aefc4-bef9-4a7a-b48a-2a8de584f353,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3a116369-e6d8-4a4e-ba0f-0b368b8cfaf5,7912bc60-f288-41b8-88ee-b42dfcb8be3b,72.22,76.05,76.64,74.45,79.37,55.28,66.78,C,Amélioration,Obligatoire,Oui,2024,,IQSS
3a116369-e6d8-4a4e-ba0f-0b368b8cfaf5,416d47a8-7b88-46f6-95de-178ed5839193,72.22,76.05,76.64,74.45,79.37,55.28,66.78,C,Amélioration,Obligatoire,Oui,2024,,IQSS
90eb9b72-c343-45f0-a7c9-fc81fee6f9e9,c0c5a384-f088-4de9-bf6a-138ba3f1a182,65.34,76.05,70.51,69.04,70.93,41.81,59.86,D,Diminution,Facultatif,Oui,2024,,IQSS
90eb9b72-c343-45f0-a7c9-fc81fee6f9e9,66ba5a72-9959-4697-87ee-944f13442e74,65.34,76.05,70.51,69.04,70.93,41.81,59.86,D,Diminution,Facultatif,Oui,2024,,IQSS
88c44720-4f58-48c7-8ccc-a02c93221863,96990821-fb33-4331-8911-fe3d185de63b,71.32,76.05,80.97,75.32,81.35,39.23,63.95,C,Non calculable,Facultatif,Oui,2024,,IQSS
88c44720-4f58-48c7-8ccc-a02c93221863,276e8546-4e53-4c3e-be7c-7e5b272a4329,71.32,76.05,80.97,75.32,81.35,39.23,63.95,C,Non calculable,Facultatif,Oui,2024,,IQSS
50b6d9de-2c6f-40d8-a37a-f9243f46518c,4b53e5c6-6e82-4b57-b720-43a348a6d0c2,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
50b6d9de-2c6f-40d8-a37a-f9243f46518c,dad21e31-9899-46f6-9c5c-bef211bd2ac6,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
e1aa3037-dd86-4bb0-acaa-f85914ea9fee,6194af08-d03e-4d77-905c-5d8e39575520,75.89,77.94,81.08,78.86,80.61,62.34,68.08,B,Stable,Facultatif,Oui,2024,,IQSS
e1aa3037-dd86-4bb0-acaa-f85914ea9fee,6cf1c667-b2be-4f58-9275-f09cb1cba6b9,75.89,77.94,81.08,78.86,80.61,62.34,68.08,B,Stable,Facultatif,Oui,2024,,IQSS
4774f36b-6e00-4ead-9486-31a0d35c0f63,623404b3-26bb-4623-9872-db542d81143c,82.36,77.94,88.9,86.85,85.24,58.31,78.43,A,Stable,Obligatoire,Oui,2024,,IQSS
4774f36b-6e00-4ead-9486-31a0d35c0f63,1a98cce2-8371-4970-8a84-c84b7486b082,82.36,77.94,88.9,86.85,85.24,58.31,78.43,A,Stable,Obligatoire,Oui,2024,,IQSS
517582c8-cc1b-4c76-bf84-5747de47650d,5a7496a8-e585-42b1-93fd-f972238cf58d,78.4,77.94,81.36,82.12,82.15,65.52,69.75,A,Amélioration,Facultatif,Oui,2024,,IQSS
517582c8-cc1b-4c76-bf84-5747de47650d,b4fc6bd0-48ff-4fb7-ad9a-3e3d9303581b,78.4,77.94,81.36,82.12,82.15,65.52,69.75,A,Amélioration,Facultatif,Oui,2024,,IQSS
1cf8592d-313e-4d80-bd37-808bb544f342,82c831a6-0aaa-4972-9aff-1175ebc4f7e5,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
1cf8592d-313e-4d80-bd37-808bb544f342,0fa8b24c-d001-44f7-8303-d766dba09f29,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
bfb52c51-0c15-4c3d-80d6-cd1c8bd32e0d,adb4edc9-abbc-4739-87d0-618006f6d05c,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
bfb52c51-0c15-4c3d-80d6-cd1c8bd32e0d,907581d0-3b29-4e19-a05d-df104ab3b3c5,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
3826299d-8083-42c1-a2eb-b8b418ceb050,80bb57e6-5cc2-43ad-b280-e1a9e1cf8aac,73.34,77.94,79.08,76.11,76.77,56.42,69.91,B,Amélioration,Facultatif,Oui,2024,,IQSS
3826299d-8083-42c1-a2eb-b8b418ceb050,f5cc6602-48db-4bdf-ab51-8385ed304e73,73.34,77.94,79.08,76.11,76.77,56.42,69.91,B,Amélioration,Facultatif,Oui,2024,,IQSS
d31885fb-cba1-4faf-a062-93b460d0e1fa,596d5cc7-4077-4638-9d8b-4bb31f5ed5a9,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d31885fb-cba1-4faf-a062-93b460d0e1fa,aa06c3b4-8112-40f9-8b92-5a3b408b73fd,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
abd2d842-3145-411d-ad84-a942099f4e6e,3db452b3-002e-4f68-8f6b-7532285ec407,80.51,77.94,86.39,81.99,78.9,81.68,74.75,A,Stable,Obligatoire,Oui,2024,,IQSS
abd2d842-3145-411d-ad84-a942099f4e6e,0b40cfc5-26a6-4f25-b9d1-a1861544c338,80.51,77.94,86.39,81.99,78.9,81.68,74.75,A,Stable,Obligatoire,Oui,2024,,IQSS
1f646a35-2939-4d78-a50a-14047ec6ba3c,301636fd-afaf-4d01-9127-8aba159af8e9,77.32,77.94,82.76,82.89,72.27,61.85,74.56,A,Stable,Obligatoire,Oui,2024,,IQSS
1f646a35-2939-4d78-a50a-14047ec6ba3c,0c8e2645-caf2-45d1-a937-03759ed006a4,77.32,77.94,82.76,82.89,72.27,61.85,74.56,A,Stable,Obligatoire,Oui,2024,,IQSS
fbcda30b-ae18-46dd-9625-73618e7d806b,33392651-cbdd-47d0-b9d5-53e92fe6698e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
fbcda30b-ae18-46dd-9625-73618e7d806b,33a00057-a6cb-46f5-bb43-c53e789468f7,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
2f24589a-ac20-474e-aad6-f4bb3422af94,4efef278-c0d9-4e09-a639-13a44ea07baf,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
2f24589a-ac20-474e-aad6-f4bb3422af94,d4e92264-f590-439f-ae09-6d5237325c9a,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
9432eae0-4126-429a-beb7-b62fb53da9d6,1b2c51ef-1b16-49f2-9735-a337f34d75f8,79.6,77.94,83.18,82.29,80.53,72.71,73.2,A,Stable,Obligatoire,Oui,2024,,IQSS
9432eae0-4126-429a-beb7-b62fb53da9d6,75b15d92-be74-4d5b-aef3-76ae1ec2515d,79.6,77.94,83.18,82.29,80.53,72.71,73.2,A,Stable,Obligatoire,Oui,2024,,IQSS
99e383d8-3396-435e-8345-404445f9c246,35e279a5-7d7a-4b89-a193-003520a3a0ed,77.56,77.94,82.55,81.2,76.12,70.03,70.64,A,Amélioration,Obligatoire,Oui,2024,,IQSS
99e383d8-3396-435e-8345-404445f9c246,c25b29d4-63e3-49c3-ac41-517d36966727,77.56,77.94,82.55,81.2,76.12,70.03,70.64,A,Amélioration,Obligatoire,Oui,2024,,IQSS
b03efa20-1855-4d9e-be3e-77468e3f1ec9,faac53a4-5c49-4cd4-8d83-fe8f38bdd850,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
b03efa20-1855-4d9e-be3e-77468e3f1ec9,75bc200c-1e03-44f6-82ae-fd8c23df2021,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
37119c57-539c-4d3d-b24c-0b7b678e7c2d,0108ac76-a97b-4bb0-b6d0-a8ba096c4637,67.87,77.94,75.65,73.66,73.94,34.9,61.09,D,Non calculable,Facultatif,Oui,2024,,IQSS
37119c57-539c-4d3d-b24c-0b7b678e7c2d,076a6adf-c18c-423e-9c53-6f5858b6ee72,67.87,77.94,75.65,73.66,73.94,34.9,61.09,D,Non calculable,Facultatif,Oui,2024,,IQSS
53962247-2177-4830-90c7-976700ea9e3d,3a53509d-18e7-4148-a4c4-b498864f7f15,77.58,77.94,87.1,80.81,79.35,69.78,65.9,A,Amélioration,Facultatif,Oui,2024,,IQSS
53962247-2177-4830-90c7-976700ea9e3d,b9187949-49b9-4735-8d65-e08746a7f620,77.58,77.94,87.1,80.81,79.35,69.78,65.9,A,Amélioration,Facultatif,Oui,2024,,IQSS
e6f65faa-e76e-4bbe-99fd-3957a7d262b3,4f248929-5d1b-4ca5-8257-d07c9a0e481e,74.02,77.94,81.03,79.28,74.93,51.9,68.48,B,Amélioration,Obligatoire,Oui,2024,,IQSS
e6f65faa-e76e-4bbe-99fd-3957a7d262b3,19683450-28a4-4a86-a32a-977d29899ca1,74.02,77.94,81.03,79.28,74.93,51.9,68.48,B,Amélioration,Obligatoire,Oui,2024,,IQSS
8a327839-130d-43f0-9069-373d5e4b2e86,82990ae8-a711-4779-b752-0f698cf49f8d,76.03,76.05,85.33,78.16,76.08,67.9,70.08,B,Diminution,Facultatif,Oui,2024,,IQSS
8a327839-130d-43f0-9069-373d5e4b2e86,528abcbc-7daa-4194-9225-a7ca0d4c5228,76.03,76.05,85.33,78.16,76.08,67.9,70.08,B,Diminution,Facultatif,Oui,2024,,IQSS
f0aadcff-eaa8-45e6-9afa-eb02e076b6a0,224ad8c8-279b-4b08-be42-4765ddb4e69f,79.55,76.05,83.86,82.05,77.6,78.69,72.88,A,Stable,Obligatoire,Oui,2024,,IQSS
f0aadcff-eaa8-45e6-9afa-eb02e076b6a0,43fd9965-24e6-431e-ab10-ab26464eca45,79.55,76.05,83.86,82.05,77.6,78.69,72.88,A,Stable,Obligatoire,Oui,2024,,IQSS
cfe5cd48-a779-4c6c-b2ab-bb330e965cc1,d9b104a9-1e3c-4404-bb42-08194826711a,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
cfe5cd48-a779-4c6c-b2ab-bb330e965cc1,15b5d853-f5a6-43c4-952d-2e22bb73f254,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
8bb326c3-9805-48aa-8699-b9dfacb6b255,3fc23675-4999-463e-9606-075e9a680085,70.0,76.05,73.01,72.06,78.07,59.1,60.48,C,Non calculable,Obligatoire,Oui,2024,,IQSS
8bb326c3-9805-48aa-8699-b9dfacb6b255,a5a0c9d3-95ab-4cc6-9b76-eaac8bea7058,70.0,76.05,73.01,72.06,78.07,59.1,60.48,C,Non calculable,Obligatoire,Oui,2024,,IQSS
2008ff8b-2e67-48c2-92df-7df007469cc6,cee0497b-c8c3-4370-9d38-d8e1dd257370,75.97,76.05,80.43,78.43,81.9,67.79,66.74,B,Amélioration,Facultatif,Oui,2024,,IQSS
2008ff8b-2e67-48c2-92df-7df007469cc6,eb3ab83a-0c58-4ee7-af52-d18042ca08bb,75.97,76.05,80.43,78.43,81.9,67.79,66.74,B,Amélioration,Facultatif,Oui,2024,,IQSS
e5da21df-9a57-4bba-9141-716feda53889,0402985a-9171-4a0b-bd5b-adfc081fd139,67.9,76.05,72.05,70.55,76.73,51.67,58.68,D,Diminution,Facultatif,Oui,2024,,IQSS
e5da21df-9a57-4bba-9141-716feda53889,a8587f9d-618b-4fb1-bd9f-9331fb6acebc,67.9,76.05,72.05,70.55,76.73,51.67,58.68,D,Diminution,Facultatif,Oui,2024,,IQSS
8e5a31a6-da4c-4ba6-b70a-8e8f4b641b16,49ae6bc8-a69c-491f-9587-c6bc3fc6ad2c,82.52,76.05,87.98,85.43,82.29,77.78,74.28,A,Stable,Obligatoire,Oui,2024,,IQSS
8e5a31a6-da4c-4ba6-b70a-8e8f4b641b16,07bbb573-eb28-43fe-8a27-ea4025c4893e,82.52,76.05,87.98,85.43,82.29,77.78,74.28,A,Stable,Obligatoire,Oui,2024,,IQSS
e520ce56-0c91-4efa-acfd-5f51fd1e9730,c6901f47-cbcc-4adb-897c-52064781585a,75.89,76.05,80.52,79.07,77.85,64.46,69.31,B,Stable,Obligatoire,Oui,2024,,IQSS
e520ce56-0c91-4efa-acfd-5f51fd1e9730,65c7010a-904a-4ed4-90a7-a1d5e9c99510,75.89,76.05,80.52,79.07,77.85,64.46,69.31,B,Stable,Obligatoire,Oui,2024,,IQSS
b044257f-49a8-458a-8f81-8a192a7118d3,8aad3cfa-71e4-4d15-aff3-449181104ae1,70.1,76.05,74.98,71.74,73.07,70.12,60.82,C,Amélioration,Facultatif,Oui,2024,,IQSS
b044257f-49a8-458a-8f81-8a192a7118d3,7ab05fdd-a5b3-4e4b-a092-e1ee8519b3f9,70.1,76.05,74.98,71.74,73.07,70.12,60.82,C,Amélioration,Facultatif,Oui,2024,,IQSS
f98f57e8-7fbb-4125-8779-681e13fb8733,b6a851ef-efe6-40cc-9912-84c3a8451a30,77.97,76.05,85.1,79.81,83.64,63.52,71.96,A,Stable,Obligatoire,Oui,2024,,IQSS
f98f57e8-7fbb-4125-8779-681e13fb8733,e4c489a6-474d-4006-9cac-dc1f63deeb27,77.97,76.05,85.1,79.81,83.64,63.52,71.96,A,Stable,Obligatoire,Oui,2024,,IQSS
dde8196b-b111-4e75-9679-1862847407e6,64cafd72-5c7b-429a-aa4a-eb5922af5c3f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
dde8196b-b111-4e75-9679-1862847407e6,961429df-80ae-44c3-8a2c-02ef28bfe764,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
63582a5a-7d32-4b5d-81cf-c70745a795be,8fb087d1-3eae-467e-9773-5a414556849e,76.3,76.05,78.03,78.94,70.98,80.59,70.76,B,Stable,Obligatoire,Oui,2024,,IQSS
63582a5a-7d32-4b5d-81cf-c70745a795be,7055a020-04ce-4d87-951b-61535134190d,76.3,76.05,78.03,78.94,70.98,80.59,70.76,B,Stable,Obligatoire,Oui,2024,,IQSS
d0faf7a5-ccbe-41ca-aae5-27860663c340,9fd846da-a633-4564-8f99-dba0db6c549f,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d0faf7a5-ccbe-41ca-aae5-27860663c340,af6943ff-b2a7-43ff-b651-1ad036d22c4b,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
061ec731-c9d1-4928-89b3-b02c3eb2e210,24a5b431-bb73-4a5e-a4c4-f71d0e830fb5,67.64,76.05,70.72,71.74,61.4,64.47,62.43,D,Diminution,Facultatif,Oui,2024,,IQSS
061ec731-c9d1-4928-89b3-b02c3eb2e210,83597d5a-1d0e-4fa7-ba26-ef76b2f56a68,67.64,76.05,70.72,71.74,61.4,64.47,62.43,D,Diminution,Facultatif,Oui,2024,,IQSS
bdcc0b09-daf3-43ee-959a-409bcd63d620,cdf6737d-bd40-46d2-b59d-695b6be51768,79.79,76.05,84.92,82.4,78.35,79.01,71.37,A,Stable,Obligatoire,Oui,2024,,IQSS
bdcc0b09-daf3-43ee-959a-409bcd63d620,db081c31-d2e1-4455-aba7-a1e9b84fbc90,79.79,76.05,84.92,82.4,78.35,79.01,71.37,A,Stable,Obligatoire,Oui,2024,,IQSS
513d838c-cd7a-4905-b46b-2f241a0c1c91,85c83d74-7630-45b6-9af1-051fa28be48d,75.51,76.05,77.36,80.96,74.08,59.76,69.84,B,Amélioration,Obligatoire,Oui,2024,,IQSS
513d838c-cd7a-4905-b46b-2f241a0c1c91,30a070ef-ec40-4fc8-947a-ed00c7b88416,75.51,76.05,77.36,80.96,74.08,59.76,69.84,B,Amélioration,Obligatoire,Oui,2024,,IQSS
54c39c6c-5f36-4ddc-91f6-8e2f854de339,1a442dc7-6990-463d-a86d-5ab9075333de,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
54c39c6c-5f36-4ddc-91f6-8e2f854de339,65817f56-577a-408a-a1c4-2e132ac94bf8,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
6ced8dc8-fe44-4480-bc34-bbaa4358f4a4,ccf3f745-c275-4268-a98a-b089d333cb65,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
6ced8dc8-fe44-4480-bc34-bbaa4358f4a4,16d02de9-706c-46a0-8494-7a5f61494049,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
0b0f0aee-c528-4d8d-a4da-39fe5ccc19e8,91a5c8b8-0552-49ec-b2b5-a2ec678335be,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
0b0f0aee-c528-4d8d-a4da-39fe5ccc19e8,902249f4-25b4-4f81-bb44-32348dd1db2e,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
d6706bfb-c9f3-4920-b6a5-c4d96fc2897d,3602b7f2-820a-429a-a5ef-e757957d526c,82.9,78.91,89.14,85.88,79.95,79.21,76.57,A,Stable,Obligatoire,Oui,2024,,IQSS
d6706bfb-c9f3-4920-b6a5-c4d96fc2897d,43efed1a-80bd-43b5-a5e2-d3d6832126fd,82.9,78.91,89.14,85.88,79.95,79.21,76.57,A,Stable,Obligatoire,Oui,2024,,IQSS
dbd366ed-5686-47a4-b0c6-fb710c8e5567,12fbdebb-53bd-4f6a-bfa2-baa4c7acd3ce,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
dbd366ed-5686-47a4-b0c6-fb710c8e5567,3ff5666e-21e9-4e36-81aa-fddf15439226,,,,,,,,DI,,Facultatif,Oui,2024,,IQSS
