metric_id,vel_id,score_all_ssr_ajust,score_ajust_esatis_region,score_accueil_ssr_ajust,score_pec_ssr_ajust,score_lieu_ssr_ajust,score_repas_ssr_ajust,score_sortie_ssr_ajust,classement,annee,date_created,source
cbced2c3-786f-4937-a459-7fc916c2e02a,0a3d51e2-bf3b-4ce4-86c2-8de6effbd5f0,74.57,75.36,81.25,78.29,78.18,61.29,64.66,B,2024,,IQSS
e4afe627-9c09-4239-a414-c31384fbf000,9e061497-215c-44e9-94c1-5e06cbbf63c1,75.01,75.36,81.84,79.56,75.24,68.0,62.7,B,2024,,IQSS
e4afe627-9c09-4239-a414-c31384fbf000,98eb0089-ea0e-4b74-bdc8-0667e35b9f12,75.01,75.36,81.84,79.56,75.24,68.0,62.7,B,2024,,IQSS
679138bc-22a1-459f-8091-cd922f574b19,ebcd3500-23c8-46e5-be01-541446ea5c23,81.08,75.36,88.15,83.7,84.73,68.72,74.13,A,2024,,IQSS
679138bc-22a1-459f-8091-cd922f574b19,bc884ede-abd6-499d-9d99-3e6cabf70676,81.08,75.36,88.15,83.7,84.73,68.72,74.13,A,2024,,IQSS
3dcd9970-1ec4-44d3-9c36-111c907d68d6,a818d89f-9c87-4c3f-877a-9443d48a745f,79.44,75.36,87.91,86.02,74.27,53.91,77.05,A,2024,,IQSS
3dcd9970-1ec4-44d3-9c36-111c907d68d6,c913f6c1-9515-43bd-b398-81ce7e9b3400,79.44,75.36,87.91,86.02,74.27,53.91,77.05,A,2024,,IQSS
620e9af1-c4f1-4c04-bb4f-ae9a868452bf,efad93a8-d1ae-4029-9235-e4e329f38978,77.8,75.36,86.96,84.01,81.3,47.24,70.83,A,2024,,IQSS
620e9af1-c4f1-4c04-bb4f-ae9a868452bf,d1416614-1a8d-4e94-a012-0647a9cf6978,77.8,75.36,86.96,84.01,81.3,47.24,70.83,A,2024,,IQSS
4ae96d33-fd88-482c-bd31-1762fd80d87b,cf8dbe46-122b-47aa-8482-270c014c909d,,,,,,,,DI,2024,,IQSS
4ae96d33-fd88-482c-bd31-1762fd80d87b,49c37170-d516-4fa7-9136-1a8447cdbd46,,,,,,,,DI,2024,,IQSS
416408eb-c5f3-415d-b647-78f69dde8645,0b6e5f96-50d9-4d56-807a-6b116de2dbd7,,,,,,,,NV,2024,,IQSS
416408eb-c5f3-415d-b647-78f69dde8645,16a1afb8-c70c-4b46-a350-1b1a2566713d,,,,,,,,NV,2024,,IQSS
2d2d69f1-2640-4218-9884-52640a8ab9f6,34432a9c-daa9-468d-8217-0c31e2f35c52,76.24,75.36,82.81,80.59,73.28,72.08,65.75,B,2024,,IQSS
2d2d69f1-2640-4218-9884-52640a8ab9f6,cd07439f-5469-4de7-b240-bb0da4330d7b,76.24,75.36,82.81,80.59,73.28,72.08,65.75,B,2024,,IQSS
58296dec-ea03-427e-8f5e-246b3b00d9c3,42f19e30-5a68-4602-98d3-e21bb818a6a1,76.06,75.36,82.89,79.66,80.3,59.23,67.92,B,2024,,IQSS
58296dec-ea03-427e-8f5e-246b3b00d9c3,b5123f8a-cb15-4c8c-83ec-ede3e477d1db,76.06,75.36,82.89,79.66,80.3,59.23,67.92,B,2024,,IQSS
79489443-c46b-4675-bf02-ce78976ee1ee,e749e463-1d75-4a42-9665-669cb57bc289,74.45,75.65,82.98,80.84,73.68,47.74,69.33,B,2024,,IQSS
79489443-c46b-4675-bf02-ce78976ee1ee,b24cb553-932c-467b-90c1-bfd3c0d15340,74.45,75.65,82.98,80.84,73.68,47.74,69.33,B,2024,,IQSS
b6004625-f3be-45b5-bb74-339dfb3a96b9,b6aa398f-3df9-4f7e-86a6-36693805871a,,,,,,,,DI,2024,,IQSS
b6004625-f3be-45b5-bb74-339dfb3a96b9,0793493a-505b-4a1c-948b-4f669bebaf3e,,,,,,,,DI,2024,,IQSS
e24103e7-2e20-4754-b55d-4f1926ebe06e,b77579e7-0622-4f15-a8a8-673f0c2bc68b,,,,,,,,DI,2024,,IQSS
e24103e7-2e20-4754-b55d-4f1926ebe06e,1a8725ec-2be4-4f29-9a31-8de5fdb0e809,,,,,,,,DI,2024,,IQSS
19c88f80-88b9-411e-9d1b-5767eb6e1052,18806f46-fee2-4758-99dc-60c1ffe12a9e,,,,,,,,DI,2024,,IQSS
19c88f80-88b9-411e-9d1b-5767eb6e1052,b17ef047-b0a1-4d56-8a4f-e3d19bf08df7,,,,,,,,DI,2024,,IQSS
0f98cfe4-bd49-47ed-be18-2ca544d983a4,01980f3f-5e6f-45b9-87c3-9e720e6e4ffe,73.3,75.65,81.82,78.99,75.31,49.8,64.78,B,2024,,IQSS
0f98cfe4-bd49-47ed-be18-2ca544d983a4,e445ef0c-3f22-426f-b6a1-d327fb1d604c,73.3,75.65,81.82,78.99,75.31,49.8,64.78,B,2024,,IQSS
6c528ec0-bbc0-4c10-8a80-b0bc736c0943,1c9255ec-0217-43c5-9d8c-0dfb47b6fdf5,73.35,75.65,78.8,74.24,80.76,66.23,64.76,B,2024,,IQSS
6c528ec0-bbc0-4c10-8a80-b0bc736c0943,c444a43f-086c-4d0a-b8ab-b8d5d38df797,73.35,75.65,78.8,74.24,80.76,66.23,64.76,B,2024,,IQSS
bbfb2a55-bc8e-4e32-8d47-01d4406d51ce,bac397b0-c1c0-48d7-a620-5b69dc06c524,,,,,,,,DI,2024,,IQSS
bbfb2a55-bc8e-4e32-8d47-01d4406d51ce,64c86b11-5b3f-4d02-a897-daae0a941c42,,,,,,,,DI,2024,,IQSS
1622e8b9-c8e9-4b2a-b435-ae5795995e80,5ca10bb9-0d7f-4ec4-8ef9-69e81605ac67,82.01,76.82,89.35,83.89,85.82,73.55,73.56,A,2024,,IQSS
1622e8b9-c8e9-4b2a-b435-ae5795995e80,8d8249a7-79dd-4c08-9d4c-e43e3a7776ce,82.01,76.82,89.35,83.89,85.82,73.55,73.56,A,2024,,IQSS
abcd9022-3bc0-4541-9ca0-6a5e4b3744b4,77830769-1121-4685-8b28-027a83e4cb80,74.1,76.82,87.08,79.28,64.86,63.01,70.37,B,2024,,IQSS
abcd9022-3bc0-4541-9ca0-6a5e4b3744b4,7f940303-5e87-4980-8755-3f0a6e7aa32f,74.1,76.82,87.08,79.28,64.86,63.01,70.37,B,2024,,IQSS
106adcd9-9556-404e-b193-e29dd6d15ee0,fe4212cd-c0d4-4934-a4ee-375e56776cd3,80.79,77.94,90.22,83.88,80.7,74.38,71.43,A,2024,,IQSS
106adcd9-9556-404e-b193-e29dd6d15ee0,5255eeb0-6b3c-4e2b-92c8-f89721f15f25,80.79,77.94,90.22,83.88,80.7,74.38,71.43,A,2024,,IQSS
47e122d5-4126-48d9-af54-abf3a79b855f,b3ea634e-cae7-4f79-b3dc-15ce03279516,,,,,,,,DI,2024,,IQSS
47e122d5-4126-48d9-af54-abf3a79b855f,5d48a844-60d5-4e07-b8c2-564abd6c3b82,,,,,,,,DI,2024,,IQSS
a114224b-d6b0-4f50-89d0-87360ced3284,c2e12b87-d6b0-4072-b470-0778be1ae181,78.87,77.94,86.64,84.35,81.96,47.87,75.37,A,2024,,IQSS
a114224b-d6b0-4f50-89d0-87360ced3284,53224284-14cf-4f78-b1c9-06f0b8e2b637,78.87,77.94,86.64,84.35,81.96,47.87,75.37,A,2024,,IQSS
9f103602-b5f5-4ff1-a897-75fa6e936d5b,0a2e921e-dac1-47d9-8646-7d737d79b356,,,,,,,,DI,2024,,IQSS
9f103602-b5f5-4ff1-a897-75fa6e936d5b,e9aeb542-5774-48d3-a526-01abdd6270ee,,,,,,,,DI,2024,,IQSS
f395f224-ff4d-4b9c-af57-3204be3cb5c5,598cb9ad-7412-4679-9fed-29ddc8d4ded3,75.78,77.94,81.03,76.43,80.25,72.08,67.46,B,2024,,IQSS
f395f224-ff4d-4b9c-af57-3204be3cb5c5,6d2ebffa-af2e-4078-ac70-093ea639781f,75.78,77.94,81.03,76.43,80.25,72.08,67.46,B,2024,,IQSS
16248b82-cec9-4b7b-9233-8e59be23f1e8,0398a326-bb78-4c8b-ab3d-5edc5f921ce3,75.17,77.94,80.29,78.79,80.17,61.52,64.29,B,2024,,IQSS
16248b82-cec9-4b7b-9233-8e59be23f1e8,29c0b8ec-b098-4e1a-8bf6-596ddb37134e,75.17,77.94,80.29,78.79,80.17,61.52,64.29,B,2024,,IQSS
e34558c8-a144-43b6-9e6d-1cb204a5a125,0b146e25-e678-4a8e-8587-99a8d3316434,,,,,,,,DI,2024,,IQSS
e34558c8-a144-43b6-9e6d-1cb204a5a125,4eebbbb1-c781-474a-9568-32f71e170a56,,,,,,,,DI,2024,,IQSS
8b2b99fa-829d-468a-bad0-72043616c94f,76bc4ba2-1013-4fd5-b4b5-a4d9349a1903,75.13,77.94,86.26,80.69,58.49,64.9,77.39,B,2024,,IQSS
8b2b99fa-829d-468a-bad0-72043616c94f,e8e30a98-00f4-4502-acd4-e5a19d5b6773,75.13,77.94,86.26,80.69,58.49,64.9,77.39,B,2024,,IQSS
4fa73a48-b1cf-42f9-a928-d4d82be6d512,e57c259d-3789-497a-a8aa-fac37cf8a730,77.99,77.94,82.12,79.53,77.82,73.62,74.69,A,2024,,IQSS
4fa73a48-b1cf-42f9-a928-d4d82be6d512,1b9aa415-ea47-4238-9acb-58672a2bc22d,77.99,77.94,82.12,79.53,77.82,73.62,74.69,A,2024,,IQSS
6dc9c781-9ce7-4afe-b75f-fdf81c1cc840,59290fa4-8b4b-4636-a5d9-2030cbdba128,71.68,75.51,77.55,79.09,70.2,48.19,64.09,C,2024,,IQSS
6dc9c781-9ce7-4afe-b75f-fdf81c1cc840,17ab7988-92ce-4554-8148-fbb65eeb55ec,71.68,75.51,77.55,79.09,70.2,48.19,64.09,C,2024,,IQSS
ee646109-bd61-4a14-bebf-2c35ea02a74a,0c0989b1-c740-4cb9-b8ec-dd04c418ba92,78.56,77.94,85.18,81.69,75.63,74.34,72.88,A,2024,,IQSS
ee646109-bd61-4a14-bebf-2c35ea02a74a,80993de4-f631-4e91-a9c7-d1d062c78349,78.56,77.94,85.18,81.69,75.63,74.34,72.88,A,2024,,IQSS
46b18ca9-6a20-44f3-b597-838d022295a0,b649746f-b8b2-40fd-b1a8-d54490d9059b,,,,,,,,DI,2024,,IQSS
46b18ca9-6a20-44f3-b597-838d022295a0,034821f9-25aa-4720-8bd9-b78cd182ff05,,,,,,,,DI,2024,,IQSS
8e8ec2b3-6a1a-443b-a9d9-23e98982a7ff,8eead90d-4e58-4a3f-95a3-1b162d10a55b,75.04,75.48,82.07,79.32,70.53,68.0,68.94,B,2024,,IQSS
8e8ec2b3-6a1a-443b-a9d9-23e98982a7ff,2ce34e4b-b1b9-4382-81fc-2a8e55f7c8a5,75.04,75.48,82.07,79.32,70.53,68.0,68.94,B,2024,,IQSS
7d0e51dc-36ea-4206-9489-cbd7c1ecf83d,f5d79a60-7c02-4a02-9c13-b53171e583c0,76.36,75.48,82.04,78.49,82.14,60.74,71.08,B,2024,,IQSS
7d0e51dc-36ea-4206-9489-cbd7c1ecf83d,6c0d4616-5329-4d51-91cd-72fc99845ca7,76.36,75.48,82.04,78.49,82.14,60.74,71.08,B,2024,,IQSS
8da8ca62-ebc8-4dcb-87c2-b29be3338214,ad5bc252-a047-4831-b10a-01265848a306,73.07,75.48,80.55,80.24,67.21,52.9,67.8,B,2024,,IQSS
8da8ca62-ebc8-4dcb-87c2-b29be3338214,44e85a0a-67ab-42c1-bf50-e8f37a65b71d,73.07,75.48,80.55,80.24,67.21,52.9,67.8,B,2024,,IQSS
fd1d52bc-f4b7-412f-a2b0-2cad1bc4ad52,f638a0c6-a379-41cf-ac09-ceea84910552,,,,,,,,DI,2024,,IQSS
fd1d52bc-f4b7-412f-a2b0-2cad1bc4ad52,afa19da1-5098-4c91-bfe3-7d4cec60c419,,,,,,,,DI,2024,,IQSS
9d434da5-7fd2-45cb-b6d0-a7f2d1fcd75c,51ebdb31-2311-4076-8c64-f083215e43ab,73.56,78.91,79.21,74.68,77.87,67.67,66.57,B,2024,,IQSS
9d434da5-7fd2-45cb-b6d0-a7f2d1fcd75c,6a46f4f6-6b17-4afc-8d56-8f3f1c2c9f65,73.56,78.91,79.21,74.68,77.87,67.67,66.57,B,2024,,IQSS
3d963c11-c122-4815-b47a-8fbea2c00d2a,ad181de5-a51b-43d7-a2b0-8d90490d6d24,75.85,78.91,83.3,79.6,79.13,61.56,65.43,B,2024,,IQSS
3d963c11-c122-4815-b47a-8fbea2c00d2a,d1b36cd6-451c-416c-b438-1bfbe64e8c30,75.85,78.91,83.3,79.6,79.13,61.56,65.43,B,2024,,IQSS
be3936c9-558b-4a7b-88ad-3dec14fb8761,fcd4390e-4374-4410-8b0b-24436ebfd3f9,,,,,,,,DI,2024,,IQSS
be3936c9-558b-4a7b-88ad-3dec14fb8761,dbf23ffc-1d51-4c8a-b35e-82a09b40e05b,,,,,,,,DI,2024,,IQSS
719929bc-0e1b-44d4-a372-10477a673d8b,17c590cc-5a69-4bf2-b619-f5773ea645e6,79.89,77.94,86.09,82.66,82.91,71.11,71.2,A,2024,,IQSS
719929bc-0e1b-44d4-a372-10477a673d8b,d16e1e91-e182-4eea-b2f9-c8f381653c50,79.89,77.94,86.09,82.66,82.91,71.11,71.2,A,2024,,IQSS
4aea7e08-3452-4a29-8297-f9abaa7fa8b9,4d71b95c-361c-4752-8427-8b73109c8733,,,,,,,,DI,2024,,IQSS
4aea7e08-3452-4a29-8297-f9abaa7fa8b9,d244e5f5-bb06-4bf1-9283-3ada30495210,,,,,,,,DI,2024,,IQSS
c0d7a8c6-1a4e-490b-99af-d27297c16a36,9206e5d1-ff72-4705-99d3-b2b9208b7b83,,,,,,,,DI,2024,,IQSS
c0d7a8c6-1a4e-490b-99af-d27297c16a36,f235e2ff-0462-424f-a370-2444466ef63b,,,,,,,,DI,2024,,IQSS
5baf0296-43c2-450f-b5d9-c5ec91a26f78,2a8fb442-7a55-460f-a61a-20e0524cfdf9,,,,,,,,DI,2024,,IQSS
5baf0296-43c2-450f-b5d9-c5ec91a26f78,18be168c-fec8-4e11-9ece-2820cf7fdcb8,,,,,,,,DI,2024,,IQSS
3d4ccf34-c63c-4a2e-a936-fa83f01740f5,aa359b2e-3d9d-459f-9868-4ed3636e31d9,79.58,77.94,84.97,81.45,82.88,66.93,75.45,A,2024,,IQSS
3d4ccf34-c63c-4a2e-a936-fa83f01740f5,79bf3c61-600e-4e07-a60f-7b46009c2d24,79.58,77.94,84.97,81.45,82.88,66.93,75.45,A,2024,,IQSS
086ef166-4330-4804-8030-120313d238f7,613b277b-570c-49c7-9ac5-aa62ba7f78cc,74.69,77.94,81.04,80.01,76.93,51.31,68.45,B,2024,,IQSS
086ef166-4330-4804-8030-120313d238f7,419e0dc1-bdfc-4299-a34c-dea5a0179c06,74.69,77.94,81.04,80.01,76.93,51.31,68.45,B,2024,,IQSS
e900c1b6-d50c-4093-a8b9-9add398ab307,1e4bbfef-4069-4e88-9d8d-e8bf3e604f0f,,,,,,,,DI,2024,,IQSS
e900c1b6-d50c-4093-a8b9-9add398ab307,689bc3ce-b1e6-4566-b601-150b63de1ab7,,,,,,,,DI,2024,,IQSS
ea4b40b1-fd59-49dd-b3a8-33900613352c,ca3fd7e8-50ea-4b3b-bb53-c43ef1b20b4e,69.73,75.48,75.23,75.51,71.54,39.28,67.49,C,2024,,IQSS
ea4b40b1-fd59-49dd-b3a8-33900613352c,db21fa3e-2f33-4d04-949a-7b71d8f97cbe,69.73,75.48,75.23,75.51,71.54,39.28,67.49,C,2024,,IQSS
6b97790a-7cdd-434a-93f7-2131d92318f1,d6bb9dea-c7c8-401d-9bcd-fb656315ff25,73.09,75.48,80.46,75.02,73.77,68.23,66.68,B,2024,,IQSS
6b97790a-7cdd-434a-93f7-2131d92318f1,6574b916-48b2-486e-a791-573c26c2f5b3,73.09,75.48,80.46,75.02,73.77,68.23,66.68,B,2024,,IQSS
92a01854-9fc6-4586-879a-f1b76ec5acbf,7545b983-8b6f-4e64-8544-c42d56a345ad,77.72,75.48,82.32,80.22,84.77,69.19,65.17,A,2024,,IQSS
92a01854-9fc6-4586-879a-f1b76ec5acbf,d1f53df9-86ab-41cb-a873-03c39410fff9,77.72,75.48,82.32,80.22,84.77,69.19,65.17,A,2024,,IQSS
54aaf6e3-242a-4ad7-8831-7a097f0f58de,2025db87-29c9-424c-99bb-33b9cc3419ef,79.49,76.82,87.48,83.59,83.52,59.31,72.09,A,2024,,IQSS
54aaf6e3-242a-4ad7-8831-7a097f0f58de,af5c8c62-d569-476b-8937-4ff580e084d2,79.49,76.82,87.48,83.59,83.52,59.31,72.09,A,2024,,IQSS
3467d62a-9a3a-4453-bf2c-2b36ed8e4a48,2fd3f1af-b92e-4801-9b42-ca8c3f00e5cb,,,,,,,,DI,2024,,IQSS
3467d62a-9a3a-4453-bf2c-2b36ed8e4a48,bdf285e6-2d7e-4f84-99d2-550709686955,,,,,,,,DI,2024,,IQSS
3ea91bd7-b7d2-48ed-9295-f12afc1b0235,77745c05-d5ed-4d82-a6a2-fab2a8bb3635,82.51,76.82,90.53,86.67,80.77,67.55,78.1,A,2024,,IQSS
3ea91bd7-b7d2-48ed-9295-f12afc1b0235,592ca934-f54e-485f-9932-88a1135fc63b,82.51,76.82,90.53,86.67,80.77,67.55,78.1,A,2024,,IQSS
70e15dbb-d7e0-46f4-b004-a880aa0324f9,13399a52-f896-40ce-bfe2-f0d430ca4f1c,76.54,76.82,85.03,81.3,81.31,50.15,69.29,B,2024,,IQSS
70e15dbb-d7e0-46f4-b004-a880aa0324f9,3b43c46a-a603-4ca2-9f66-317ba33d1a4e,76.54,76.82,85.03,81.3,81.31,50.15,69.29,B,2024,,IQSS
89705095-ecb8-42d3-85d7-2c1698638e9e,4d21d55c-8eae-44f9-b098-af3537a4ee26,73.97,75.65,79.07,75.71,77.9,65.24,67.32,B,2024,,IQSS
89705095-ecb8-42d3-85d7-2c1698638e9e,51157989-4e20-4377-912d-25111ba5a3c6,73.97,75.65,79.07,75.71,77.9,65.24,67.32,B,2024,,IQSS
6052cde1-0f4d-4230-8f8c-264d902897b9,3ce522c0-34eb-4d34-a147-52568c1c0780,75.71,75.65,86.44,79.97,77.51,62.31,64.51,B,2024,,IQSS
6052cde1-0f4d-4230-8f8c-264d902897b9,a505fc38-2018-4d1b-89a8-6ff6d0b6198b,75.71,75.65,86.44,79.97,77.51,62.31,64.51,B,2024,,IQSS
81b44360-f5ce-4f09-8d28-9637f994356e,a75f70c0-e26b-4790-bd10-6e69f0efd51b,75.63,75.65,85.2,82.71,77.29,48.73,65.26,B,2024,,IQSS
81b44360-f5ce-4f09-8d28-9637f994356e,3c8024dc-e9d7-4ad9-9bee-8e0d0546196d,75.63,75.65,85.2,82.71,77.29,48.73,65.26,B,2024,,IQSS
af993ca6-90e0-4694-a925-40c58931c0b9,6f89a2e7-2e8b-44e2-924b-051d24690971,74.76,75.65,85.73,78.89,72.49,61.6,67.98,B,2024,,IQSS
af993ca6-90e0-4694-a925-40c58931c0b9,39078f82-5107-4493-8ba1-6f6a483a281a,74.76,75.65,85.73,78.89,72.49,61.6,67.98,B,2024,,IQSS
964ca197-da94-4e01-9615-b5d9a713c9e8,a05c0af5-6de1-4842-8813-8f0576fa24c7,74.08,75.51,78.38,77.84,77.37,71.45,57.57,B,2024,,IQSS
964ca197-da94-4e01-9615-b5d9a713c9e8,678b2323-ca50-4e80-bb9f-0c3047897bc5,74.08,75.51,78.38,77.84,77.37,71.45,57.57,B,2024,,IQSS
87cd5bc8-d0c0-4bc8-941f-220ca31ef9d3,ff29fa43-54e9-47c6-9b88-44403b91e281,75.93,75.51,85.19,78.23,76.4,77.3,63.33,B,2024,,IQSS
87cd5bc8-d0c0-4bc8-941f-220ca31ef9d3,872135b0-9b99-4f3a-a008-b6a6e6f01594,75.93,75.51,85.19,78.23,76.4,77.3,63.33,B,2024,,IQSS
4d671d04-564e-4b3e-8b1f-27626d740893,87436175-c99c-4001-9137-b75500b46895,,,,,,,,DI,2024,,IQSS
4d671d04-564e-4b3e-8b1f-27626d740893,48b2f8a7-25cd-4dc4-941d-0d567bb6a275,,,,,,,,DI,2024,,IQSS
f4ce2025-5107-4b41-84b7-599c0aa36f1e,688c5ae9-2d9a-42dd-b81f-ddff3f44f1c7,80.53,75.51,86.48,83.12,78.43,76.3,74.76,A,2024,,IQSS
f4ce2025-5107-4b41-84b7-599c0aa36f1e,d9331c99-0ef8-4b0b-8565-c475d79c21ef,80.53,75.51,86.48,83.12,78.43,76.3,74.76,A,2024,,IQSS
2066d238-f568-4460-86cf-a4021dc0af81,43d24de2-dc82-48ff-9b44-632a35c3f8c7,58.34,75.51,66.02,59.94,61.59,52.83,48.71,D,2024,,IQSS
2066d238-f568-4460-86cf-a4021dc0af81,a88012c0-5c02-49f7-b81e-0e47d643f847,58.34,75.51,66.02,59.94,61.59,52.83,48.71,D,2024,,IQSS
df4e0ac3-2ed1-4c1b-8798-8bc1b2d74f86,7a41be25-62ec-44c9-874e-9292081eeada,82.63,75.51,92.02,86.16,71.29,87.24,78.17,A,2024,,IQSS
df4e0ac3-2ed1-4c1b-8798-8bc1b2d74f86,99b637f6-8aba-4e4e-969e-1c35cdb9b6c6,82.63,75.51,92.02,86.16,71.29,87.24,78.17,A,2024,,IQSS
eec12276-e242-40a4-839c-21386d55c43c,7dd0532b-d78f-4eeb-8d7a-ffec4e46f6d1,,,,,,,,DI,2024,,IQSS
eec12276-e242-40a4-839c-21386d55c43c,6afae01c-7b96-434d-9ee2-125dfeec43ad,,,,,,,,DI,2024,,IQSS
782bef2b-9767-4fcb-80c9-4ec78b986901,8cbc6288-7b5e-410d-a10b-12bb44298f64,,,,,,,,DI,2024,,IQSS
782bef2b-9767-4fcb-80c9-4ec78b986901,a5c09f8a-bc42-4798-bb68-d0ccee53ca00,,,,,,,,DI,2024,,IQSS
accee3f9-f493-49a6-b6da-1d29f80fd428,f4c27f68-8c89-41ac-86b8-5337c9e2c807,,,,,,,,DI,2024,,IQSS
accee3f9-f493-49a6-b6da-1d29f80fd428,ba651ff5-4f91-4b34-bc4f-cd2809fd4171,,,,,,,,DI,2024,,IQSS
0e6326db-9ead-404b-8281-7a9745527837,ae113d2c-8482-460a-bf30-a682fc27bf9c,,,,,,,,NV,2024,,IQSS
0e6326db-9ead-404b-8281-7a9745527837,006b342c-6302-405d-85bf-f6af58967a90,,,,,,,,NV,2024,,IQSS
a0bcf23d-0086-4119-922a-b1564faf12cb,82d6a4f4-48da-4050-b161-2bfcfb6d460f,79.75,78.91,84.96,83.51,78.18,69.52,73.74,A,2024,,IQSS
a0bcf23d-0086-4119-922a-b1564faf12cb,2ca4d091-13d6-483f-9330-0351f3952705,79.75,78.91,84.96,83.51,78.18,69.52,73.74,A,2024,,IQSS
498454b9-a2a7-4ab3-b248-219d78c47506,9ee92eb9-184c-4d42-805e-fa38852bc734,82.14,78.91,88.25,85.55,81.66,71.15,77.03,A,2024,,IQSS
498454b9-a2a7-4ab3-b248-219d78c47506,ed7aba5f-3048-4f30-ba13-e97f234042a2,82.14,78.91,88.25,85.55,81.66,71.15,77.03,A,2024,,IQSS
19d6380c-8e31-4016-8cc0-ad28c74bdceb,0f33a0fd-20cc-4ec7-aa38-f25394fee5bb,79.41,78.91,84.9,82.18,77.67,79.63,69.76,A,2024,,IQSS
19d6380c-8e31-4016-8cc0-ad28c74bdceb,68bd3f37-9618-4622-add1-483572018a92,79.41,78.91,84.9,82.18,77.67,79.63,69.76,A,2024,,IQSS
597f058d-d63b-4d43-8119-b6f6f751a0bb,c8e4d403-d803-4255-84eb-46a1e939410b,,,,,,,,DI,2024,,IQSS
597f058d-d63b-4d43-8119-b6f6f751a0bb,d682011b-6d7c-434c-b952-d8eee679d598,,,,,,,,DI,2024,,IQSS
a292091b-1d16-4589-8f4f-1e1baeee5a7d,e4bb3e1c-902d-4922-aa2d-ff5811daf3d8,,,,,,,,DI,2024,,IQSS
a292091b-1d16-4589-8f4f-1e1baeee5a7d,ada63a47-ece6-4b28-97b4-e46197680af3,,,,,,,,DI,2024,,IQSS
8354a84d-34ed-443f-9312-00d671c89277,9cb0ffff-67e7-4ba3-9f14-660119462175,77.09,78.91,80.09,81.92,80.34,58.41,69.45,A,2024,,IQSS
8354a84d-34ed-443f-9312-00d671c89277,12703c9c-e83f-41b4-a2b1-2237b9a54ac1,77.09,78.91,80.09,81.92,80.34,58.41,69.45,A,2024,,IQSS
7bc661a7-4095-4d9d-96b7-a7c9e958ed2f,4ad9f5ab-480e-4570-824d-b56566134a2d,72.87,75.74,80.68,75.92,73.6,69.95,60.53,C,2024,,IQSS
7bc661a7-4095-4d9d-96b7-a7c9e958ed2f,6a748d40-e949-4663-b4ba-04acf8fa0dc3,72.87,75.74,80.68,75.92,73.6,69.95,60.53,C,2024,,IQSS
54b3c7be-29d8-4355-bb8f-7dea7214aeaf,deff4408-0559-4861-827f-d3473a46f48d,,,,,,,,DI,2024,,IQSS
54b3c7be-29d8-4355-bb8f-7dea7214aeaf,48b347ef-59f2-4f9b-8940-25a6053fdb02,,,,,,,,DI,2024,,IQSS
873b4465-5178-439b-8951-fcdabc9361aa,9321ac6a-ab4d-4bc9-a0ba-63bb67b54448,76.91,75.74,83.52,79.77,75.56,72.6,68.77,A,2024,,IQSS
873b4465-5178-439b-8951-fcdabc9361aa,75f8ae0c-9347-47c4-8bcc-d34f520cbfee,76.91,75.74,83.52,79.77,75.56,72.6,68.77,A,2024,,IQSS
f4802f46-b4a0-4e73-87b9-58eb02844ecf,d039ff46-6c9a-4eac-b90c-67b19ea01a7e,77.45,75.74,87.23,79.08,76.52,77.12,68.55,A,2024,,IQSS
f4802f46-b4a0-4e73-87b9-58eb02844ecf,fa3d974f-f416-436d-9ab1-c7efbedf808d,77.45,75.74,87.23,79.08,76.52,77.12,68.55,A,2024,,IQSS
38f4e1af-76bc-4a27-9855-10122ee71469,09281ee7-be4e-4aca-8587-8bbfc974475d,,,,,,,,DI,2024,,IQSS
38f4e1af-76bc-4a27-9855-10122ee71469,5b33a85e-8860-419e-b397-7425fec8851a,,,,,,,,DI,2024,,IQSS
ede07847-82fc-4d09-ba82-3d5b9873f602,ddd7c9a8-5a7c-4de2-b02d-4ebf1c0e2e80,,,,,,,,DI,2024,,IQSS
ede07847-82fc-4d09-ba82-3d5b9873f602,e178cd75-b75e-4601-803e-1d0b20c92909,,,,,,,,DI,2024,,IQSS
954fd72a-2e61-4292-a5c1-88f0018723f0,e472b66b-8c01-47ea-93f0-8644cfbcd110,80.85,76.05,90.6,84.32,83.42,69.93,69.69,A,2024,,IQSS
954fd72a-2e61-4292-a5c1-88f0018723f0,5181c02e-ad83-490b-9fbe-65d6294b2371,80.85,76.05,90.6,84.32,83.42,69.93,69.69,A,2024,,IQSS
e384b12b-424e-4c06-bf0f-e3cfb4e7ed4f,d72bf5f9-f3da-4140-aedd-c974179c00f3,,,,,,,,DI,2024,,IQSS
e384b12b-424e-4c06-bf0f-e3cfb4e7ed4f,4f09ea91-21e9-40d8-a8f6-16a343803369,,,,,,,,DI,2024,,IQSS
9e1fa36a-141b-4542-9556-722f058d6c78,509d3aff-8173-48e3-b5a0-fdf4ea1e20f5,73.31,76.05,79.27,78.46,70.95,57.31,67.97,B,2024,,IQSS
9e1fa36a-141b-4542-9556-722f058d6c78,1ad4e564-cc33-4717-9eec-206fb8c03271,73.31,76.05,79.27,78.46,70.95,57.31,67.97,B,2024,,IQSS
fc54f7c7-0477-4d8f-8215-89aa752b297a,b57517fd-0733-455f-adc3-d4c928494d65,,,,,,,,DI,2024,,IQSS
fc54f7c7-0477-4d8f-8215-89aa752b297a,7a41809f-c79b-4ef5-b25f-86779946bd74,,,,,,,,DI,2024,,IQSS
